id,hostname,eventData.name,eventData.description,eventData.sourceId,eventData.url,eventData.startDate,eventData.cancelled,eventData.location.sourceId,eventData.location.url,eventData.location.name,eventData.location.location.name,eventData.location.location.address.country.longName,eventData.location.location.address.city,eventData.location.location.address.postalCode,eventData.location.location.address.street,eventData.location.location.address.streetHouseNumber,eventData.location.location.coordinate.lat,eventData.location.location.coordinate.lon,eventData.location.category,eventData.location.phone,eventData.location.website,eventData.location.eventPlaceId,eventData.webpageEvent,eventData.artists,eventData.sourceDate,dayofweek,year,month,season,district,supercategory,subcategory,starting_hour,time_of_day
www.last.fm/festival/1456655+abi.party+tour+-+Cassandra+Steen+LIVE!,www.last.fm,abi.party tour - Cassandra Steen LIVE!,"<div class=""bbcode"">Gewohnt fette Beatz &amp; ein Hauch von Soul begleiten euch in die Osterferien!   <br /><br /> <br /><br />abiagenten präsentiert euch...Casandra Steen (Live on Stage!)<br /><br />Erstmals in Deutschland wird Cassandra Steen ihre Stimme &amp; Songs in einem Club-Format performen!<br /><br /><br /><br /><br />Xavier Naidoo bezeichnet Cassandra Steen als die &quot;GERMAN QUEEN of SOUL&quot; und bindet Sie regelmäßig in seine Live Shows ein &amp; auch Deutschlands erfolgreichster Rapper BUSHIDO hatte schon früh erkannt welch ein Talent in Cassandra Steen steckt.<br /><br />Im letzten Jahr  raste Sie dann mit ihrem Hit &quot;Stadt&quot; bis an die Spitze der Charts und wurde bundesweit von allen Radiostationen rauf &amp; runter gespielt. <br /><br /> <br /><br />Doch nicht nur in Deutschland genießt Cassandra Steen hohes Ansehen, US - Star Ne-Yo bat Frau Steen erst Anfang diesen Jahres zum Duett und die beiden landeten mit der Single<br /><br />&quot;Never Knew I Needed&quot; einen weiteren Chart-Erfolg.<br /><br /> <br /><br />checkt: <a href=""http://www.cassandra-steen.de"" rel=""nofollow"">http://www.cassandra-steen.de</a></div>",1456655,http://www.last.fm/festival/1456655+abi.party+tour+-+Cassandra+Steen+LIVE!,2010-03-31 14:19:01+00:00,False,8899789,http://www.last.fm/venue/8899789+Penthouse,Penthouse,Penthouse,Germany,Stuttgart,70469,Heilbronner Straße 385,Heilbronner Straße 385,48.821215,9.173788,,+49 0711 5507222,http://www.penthousestuttgart.de/,1a9bfd64a3eeba1ab10b5eea52dd1801d52f2ae3b881e3152b22abf2544cdc6d,http://www.abiagenten.de/events/abiparty-tour-cassandra-steen-live-2,['Cassandra Steen'],,2,2010,3,spring,Feuerbach-Ost,anderes,anderes,14:19:01,Afternoon
www.last.fm/festival/1613533+Henkersfest,www.last.fm,Henkersfest,"<div class=""bbcode"">Inzwischen ist das Henkersfest, das dieses Jahr bereits zum 16. Mal stattfindet, zu einer festen Größe der Stuttgarter Open-Air Veranstaltungen geworden. Jährlich zieht es inzwischen um die 40.000 Besucher an, die auf dem Wilhelmsplatz im Herzen von Stuttgart, auf dem im Mittelalter die schwäbischen Henker Ihre Arbeit verrichteten, ein 4 tägiges Fest feiern.<br /><br />Auch dieses Jahr ist von Mittwoch bis Samstag wieder einiges geboten. In verschiedenen Pavillons gibt es kulinarische Köstlichkeiten wie einen großen Barbecue Grill, italienische Spezialitäten oder Asian Food und Flamkuchen. Natürlich fließt auch der goldene Gerstensaft nicht zu knapp, erlesene Weine verwöhnen den Gaumen und an der Havanna Club - Cocktailbar werden Showbarkeeper Hochprozentiges zu erfrischenden Cocktails mixen.<br /><br />Ein umfangreiches Line Up an Live Bands sorgt für den bewährten musikalischen Rahmen. Der Startschuss fällt am Mittwoch um 16.00 Uhr mit einem großem Fassanstich und danach wird gefeiert bis spät in die Nacht.</div>",1613533,http://www.last.fm/festival/1613533+Henkersfest,2010-07-28 14:12:01+00:00,False,8937884,http://www.last.fm/venue/8937884+Wilhelmsplatz,Wilhelmsplatz,Wilhelmsplatz,Germany,Stuttgart,,,,48.771459,9.17848,,,,4cedc2b8b1ec75bc0bc4ddec935a8944227bff5091845ec4d02b027bbc2a258c,http://www.henkersfest.de/,"['Dacia Bridges', 'Yakuzi', 'Paul Fogarty', 'Robert Carl Blank', 'HertzSchlag', 'about Schmitt', 'Nice Brazil', 'BANDsen', 'Frogfarm', 'SO 78']",,2,2010,7,summer,Other,anderes,anderes,14:12:01,Afternoon
"www.last.fm/event/1614161+METAL+NIGHTS:+Swallow+The+Sun,+S%C3%B3lstafir",www.last.fm,"METAL NIGHTS: Swallow The Sun, Sólstafir","<div class=""bbcode"">SWALLOW THE SUN (FIN) - <a href=""http://www.myspace.com/swallowthesundoom"" rel=""nofollow"">http://www.myspace.com/swallowthesundoom</a><br />SÓLSTAFIR (ISL) - <a href=""http://www.myspace.com/solstafir"" rel=""nofollow"">http://www.myspace.com/solstafir</a><br />MAR DE GRISES (CHI) - <a href=""http://www.myspace.com/mardegrises2"" rel=""nofollow"">http://www.myspace.com/mardegrises2</a><br /><br />Einlass: 19.00 - Beginn: 20.00<br />VVK-Preis: 14 EUR - AK: 18 EUR<br /><br /><a href=""http://www.metal-nights.de/"" rel=""nofollow"">http://www.metal-nights.de/</a></div>",1614161,"http://www.last.fm/event/1614161+METAL+NIGHTS:+Swallow+The+Sun,+S%C3%B3lstafir",2010-12-22 19:00:00+00:00,False,8809953,http://www.last.fm/venue/8809953+Haus+11,Haus 11,Haus 11,Germany,Stuttgart,70435,Bartensteiner Straße 11,Bartensteiner Straße 11,48.828517,9.178547,,0711/87 19 90,http://www.haus-11.com,df295487b6444bab803f3b876507dd3bfa58a1401c8130c11fa9e42feef90962,http://www.metal-nights.de,"['Swallow the Sun', 'Sólstafir', 'Mar De Grises']",,2,2010,12,winter,Other,anderes,anderes,19:00:00,Evening
www.last.fm/event/309200+Gotthard+at+Messe+Congress+Centrum+B+on+24+October+2007,www.last.fm,Gotthard,,309200,http://www.last.fm/event/309200+Gotthard+at+Messe+Congress+Centrum+B+on+24+October+2007,2007-10-24 18:47:01+00:00,False,8779802,http://www.last.fm/venue/8779802+Messe+Congress+Centrum+B,Messe Congress Centrum B,Messe Congress Centrum B,Germany,Stuttgart,70192,Am Kochenhof 16,Am Kochenhof 16,48.79942,9.16866,,,,f1b778783f4709ded3d3848bc025890e95c566aadbebce318964108a28110cc5,,['Gotthard'],2015-07-15 09:03:26.313863,2,2007,10,autumn,Other,anderes,anderes,18:47:01,Evening
www.last.fm/event/226857+Mnemic+at+Club+Prag+on+23+May+2007,www.last.fm,Mnemic,,226857,http://www.last.fm/event/226857+Mnemic+at+Club+Prag+on+23+May+2007,2007-05-23 08:55:01+00:00,False,8807715,http://www.last.fm/venue/8807715+Club+Prag,Club Prag,Club Prag,Germany,Stuttgart,70469,Heilbronnerstraße 261,Heilbronnerstraße 261,48.811265,9.180445,,,http://www.club-prag.de,b4e02ba5b20a6eed1d6dbac0af5059ec4fe69df380df34cdc3359b40241ffefc,,"['Mnemic', 'Nightrage', 'Slowmotion Apocalypse', 'Mindead']",2015-07-15 10:24:34.099832,2,2007,5,spring,Feuerbach-Ost,anderes,anderes,08:55:01,Morning
www.last.fm/event/3880034+Balance+and+Composure+at+Jugendhaus+West+on+29+October+2014,www.last.fm,Balance and Composure,"<div class=""bbcode"">BALANCE AND COMPOSURE (usa - No Sleep Records)<br /><a href=""http://www.balanceandcomposure.com"" rel=""nofollow"">www.balanceandcomposure.com</a><br /><a href=""http://www.facebook.com/balanceandcomposure"" rel=""nofollow"">www.facebook.com/balanceandcomposure</a><br /><br />plus special guests<br /><br />SEAHAVEN (usa - Run for Cover Records)<br /><a href=""http://www.welcometoseahaven.com"" rel=""nofollow"">www.welcometoseahaven.com</a><br /><a href=""http://www.facebook.com/welcometoseahaven"" rel=""nofollow"">www.facebook.com/welcometoseahaven</a><br /><br />MOOSE BLOOD (uk - No Sleep Records)<br /><a href=""http://www.facebook.com/MooseBlood"" rel=""nofollow"">www.facebook.com/MooseBlood</a><br /><a href=""http://www.mooseblood.bandcamp.com"" rel=""nofollow"">www.mooseblood.bandcamp.com</a><br /><br /><br />VVK: 13,- Euro (zzgl. Gebühr)<br /><br />Tickets:<br /><a href=""http://www.x-why-z.eu"" rel=""nofollow"">www.x-why-z.eu</a><br /><a href=""http://www.jugendhaus.net/west/tickets"" rel=""nofollow"">www.jugendhaus.net/west/tickets</a><br /><br />Tour-VA: x-why-z Gmbh &amp; Co.KG<br />örtl. Veranstalter: JuHa West<br /><br />Präsentatoren FUZE und Allschools Network</div>",3880034,http://www.last.fm/event/3880034+Balance+and+Composure+at+Jugendhaus+West+on+29+October+2014,2014-10-29 20:00:00+00:00,False,8812917,http://www.last.fm/venue/8812917+Jugendhaus+West,Jugendhaus West,Jugendhaus West,Germany,Stuttgart,70193,Bebelstraße 26,Bebelstraße 26,48.775085,9.154581,,+49-(0)711-630821,http://www.jugendhaus.net/west/start/,ebe3c81ce133ece826ab4fab41a4d69010c88271df5ac1749da3459f1a48bf0f,,"['Balance and Composure', 'Seahaven', 'Moose Blood']",2015-07-15 12:00:49.340107,2,2014,10,autumn,Kräherwald,anderes,anderes,20:00:00,Evening
www.last.fm/event/3805763+Lowlakes+at+Cafe+Galao+on+26+March+2014,www.last.fm,Lowlakes,,3805763,http://www.last.fm/event/3805763+Lowlakes+at+Cafe+Galao+on+26+March+2014,2014-03-26 13:20:01+00:00,False,10274485,http://www.last.fm/venue/10274485+Cafe+Galao,Cafe Galao,Cafe Galao,Germany,Stuttgart,,Tübinger Straße 90,Tübinger Straße 90,48.765222,9.168487,,,http://www.galao-stuttgart.de/,63e70aaca2bcd54cc924f0dc229e6b1fd91e0562d7b8fbc57dd0741324139632,,['Lowlakes'],2015-07-15 11:24:18.953913,2,2014,3,spring,Other,anderes,anderes,13:20:01,Afternoon
www.last.fm/event/3490833+Hellkamp+at+Bar+-+Bistro+SIDEWAYS+on+6+March+2013,www.last.fm,Hellkamp,"<div class=""bbcode"">Hellkamp alis Kai Gutzeit, wagt sich ab und an auf solo Pfade in seinen Songs geht <br />es geht um kleine Geschichten, um Menschen am Rande der Gesellschaft, Beziehungen und die Frustrationen und Wunderlichkeiten im alltäglichen Leben zwischen Portland, Buenos Aires und Hamburg. Eine beeindruckende Mischung ist das, und sie wird musikalisch abwechslungsreich und mit ausdrucksstarker Stimme vorgetragen.<br />Georg erzählt die großen und kleinen Geschichten des Lebens: Verpatzte Dates, gebrochene Herzen und manchmal werden in seiner Welt sogar Hähnchenteile zu geflügelten Liebesbeweisen. Ständiger Begleiter dieser Erzählungen ist die samtig-raue Stimme, die im ersten Augenblick so gar nicht zu dem großen Mann mit den gestreiften Hemden passen mag, in die man sich aber von Song zu Song immer mehr verliebt und ihr aufmerksam zuhört.<br /><br />Eintritt 5 Euro</div>",3490833,http://www.last.fm/event/3490833+Hellkamp+at+Bar+-+Bistro+SIDEWAYS+on+6+March+2013,2013-03-06 20:00:00+00:00,False,10317637,http://www.last.fm/venue/10317637+Bar+%2526+Bistro+SIDEWAYS,Bar & Bistro SIDEWAYS,Bar & Bistro SIDEWAYS,Germany,Stuttgart,70372,Brählesgasse 14,Brählesgasse 14,48.805061,9.213257,,+49 711 93315624,http://www.sideways-bar.de/,d3d1f4fcb5f644741bd026b8ef38edb7cfdb7c21d64878cc093d12e718c5035f,http://www.regioactive.de/konzert/hellkamp-georg-auf-lieder-stuttgart-bar-bistro-sideways-2013-03-06-N18xtf1PRZ.html,"['Hellkamp', 'Georg Auf Lieder']",2015-07-15 10:39:43.361789,2,2013,3,spring,Bad Cannstatt,anderes,anderes,20:00:00,Evening
www.last.fm/event/3625797+Listener+at+Jugendhaus+West+on+28+August+2013,www.last.fm,Listener,"<div class=""bbcode"">TICKETS:<br /><br />FINDE DEINE VVK-STELLE HIER: <a href=""http://www.reservix.de/vorverkaufsstellen"" rel=""nofollow"">http://www.reservix.de/vorverkaufsstellen</a><br /><br />RESERVIX (print@home):<br /><a href=""http://www.reservix.de/off/login_check.php?id=c6ec16e8cf3cd5077514ebef590a1f763d4616b372ef8900411779bf6bedf213&amp;vID=6272"" rel=""nofollow"">http://www.reservix.de/off/login_check.php?id=c6ec16e8cf3cd5077514ebef590a1f763d4616b372ef8900411779bf6bedf213&amp;vID=6272</a><br /><br />oder im JUHA WEST (ohne VVK-Gebühr! - begrenzte Anzahl!)</div>",3625797,http://www.last.fm/event/3625797+Listener+at+Jugendhaus+West+on+28+August+2013,2013-08-28 20:00:00+00:00,False,8812917,http://www.last.fm/venue/8812917+Jugendhaus+West,Jugendhaus West,Jugendhaus West,Germany,Stuttgart,70193,Bebelstraße 26,Bebelstraße 26,48.775085,9.154581,,+49-(0)711-630821,http://www.jugendhaus.net/west/start/,ebe3c81ce133ece826ab4fab41a4d69010c88271df5ac1749da3459f1a48bf0f,,"['Listener', 'STUMFOL', 'Perfect Youth']",,2,2013,8,summer,Kräherwald,anderes,anderes,20:00:00,Evening
www.last.fm/event/3609185+Jazz+Open+2013,www.last.fm,Jazz Open 2013,,3609185,http://www.last.fm/event/3609185+Jazz+Open+2013,2013-07-10 21:00:00+00:00,False,8817882,http://www.last.fm/venue/8817882+BIX,BIX,BIX,Germany,Stuttgart,70182,Leonhardsplatz 28,Leonhardsplatz 28,48.772561,9.179797,,Telefonnummer:,http://www.bix-stuttgart.de,96704c96f1bb0c5f16aee3e16e1783fef941290db9c3f2573b6a3db92c62a2f8,,['Errorhead'],,2,2013,7,summer,Heusteigviertel,anderes,anderes,21:00:00,Evening
www.last.fm/event/2059550+September+Leaves+at+Caf%C3%A9+Galao+on+30+November+2011,www.last.fm,September Leaves,,2059550,http://www.last.fm/event/2059550+September+Leaves+at+Caf%C3%A9+Galao+on+30+November+2011,2011-11-30 21:00:00+00:00,False,9067304,http://www.last.fm/venue/9067304+Caf%C3%A9+Galao,Café Galao,Café Galao,Germany,Stuttgart,70178,Tübinger Straße 90,Tübinger Straße 90,48.765214,9.168722,,0711/41000140,http://www.galao-stuttgart.de/,ea9ac95cfabc1d6eb87ecf236f027bc5eff5f09f0cdf1a3a41b8f76eecdec76e,,['September Leaves'],,2,2011,11,autumn,Karlshöhe,anderes,anderes,21:00:00,Evening
www.last.fm/event/2078186+Atlas+Losing+Grip+at+Keller+Klub+on+23+November+2011,www.last.fm,Atlas Losing Grip,,2078186,http://www.last.fm/event/2078186+Atlas+Losing+Grip+at+Keller+Klub+on+23+November+2011,2011-11-23 20:00:00+00:00,False,8817135,http://www.last.fm/venue/8817135+Keller+Klub,Keller Klub,Keller Klub,Germany,Stuttgart,70173,Rotebühlplatz 4,Rotebühlplatz 4,48.774321,9.173841,,+49 (0)711 7223783,http://www.kellerklub.com/,4c29ee23e9e1f6964548a8e0ed4351b780e24eae0bce61aebde93e94b18392a1,http://www.radioclash.de,['Atlas Losing Grip'],2015-07-15 09:42:56.379399,2,2011,11,autumn,Europaviertel,anderes,anderes,20:00:00,Evening
www.last.fm/event/3368550+Sonic+Boom+Six+at+GOLDMARK%27s+on+28+November+2012,www.last.fm,Sonic Boom Six,,3368550,http://www.last.fm/event/3368550+Sonic+Boom+Six+at+GOLDMARK%27s+on+28+November+2012,2012-11-28 20:00:00+00:00,False,9104567,http://www.last.fm/venue/9104567+GOLDMARK%27s,GOLDMARK's,GOLDMARK's,Germany,Stuttgart,70173,Charlottenplatz 1,Charlottenplatz 1,48.775898,9.183053,,+49(0)711/23849000,http://www.goldmarks.de,878664389da4935b26851ad6a4178b2ca42e616e330f357df96b9b95361c6f21,http://www.radioclash.de,"['Sonic Boom Six', 'Straight Lines']",2015-07-15 09:21:45.207898,2,2012,11,autumn,Europaviertel,anderes,anderes,20:00:00,Evening
www.last.fm/event/3402354+Acid+Pauli+at+KimTimJim+on+31+October+2012,www.last.fm,Acid Pauli,,3402354,http://www.last.fm/event/3402354+Acid+Pauli+at+KimTimJim+on+31+October+2012,2012-10-31 18:59:01+00:00,False,10241286,http://www.last.fm/venue/10241286+KimTimJim,KimTimJim,KimTimJim,Germany,Stuttgart,,,,,,,,,dbf7fa9854eb70c8d8d7ddf37616c4170fbe9aec6a239773bb1857b968fc1efd,,['Acid Pauli'],,2,2012,10,autumn,Other,anderes,anderes,18:59:01,Evening
www.last.fm/event/2083221+Goodtime+Boys+at+Jugendhaus+West+on+7+December+2011,www.last.fm,Goodtime Boys,"<div class=""bbcode"">Einlass: 20 Uhr<br />Beginn: 20:30 Uhr<br />Eintritt: 8,- Euro (NUR ABENDKASSE!!!)</div>",2083221,http://www.last.fm/event/2083221+Goodtime+Boys+at+Jugendhaus+West+on+7+December+2011,2011-12-07 20:00:00+00:00,False,8812917,http://www.last.fm/venue/8812917+Jugendhaus+West,Jugendhaus West,Jugendhaus West,Germany,Stuttgart,70193,Bebelstraße 26,Bebelstraße 26,48.775085,9.154581,,+49-(0)711-630821,http://www.jugendhaus.net/west/start/,ebe3c81ce133ece826ab4fab41a4d69010c88271df5ac1749da3459f1a48bf0f,,"['Goodtime Boys', 'Sailing On', 'A† Daggers Drawn']",2015-07-15 12:00:55.817813,2,2011,12,winter,Kräherwald,anderes,anderes,20:00:00,Evening
www.last.fm/event/4035221+Atlas+Losing+Grip+at+GOLDMARK%27s+on+28+January+2015,www.last.fm,Atlas Losing Grip,,4035221,http://www.last.fm/event/4035221+Atlas+Losing+Grip+at+GOLDMARK%27s+on+28+January+2015,2015-01-28 13:00:01+00:00,False,9104567,http://www.last.fm/venue/9104567+GOLDMARK%27s,GOLDMARK's,GOLDMARK's,Germany,Stuttgart,70173,Charlottenplatz 1,Charlottenplatz 1,48.775898,9.183053,,+49(0)711/23849000,http://www.goldmarks.de,878664389da4935b26851ad6a4178b2ca42e616e330f357df96b9b95361c6f21,,"['Atlas Losing Grip', 'Smile and Burn']",,2,2015,1,winter,Europaviertel,anderes,anderes,13:00:01,Afternoon
www.last.fm/event/3783642+Striving+Vines+at+Caf%C3%A9+Galao+on+5+February+2014,www.last.fm,Striving Vines,,3783642,http://www.last.fm/event/3783642+Striving+Vines+at+Caf%C3%A9+Galao+on+5+February+2014,2014-02-05 14:06:01+00:00,False,9067304,http://www.last.fm/venue/9067304+Caf%C3%A9+Galao,Café Galao,Café Galao,Germany,Stuttgart,70178,Tübinger Straße 90,Tübinger Straße 90,48.765214,9.168722,,0711/41000140,http://www.galao-stuttgart.de/,ea9ac95cfabc1d6eb87ecf236f027bc5eff5f09f0cdf1a3a41b8f76eecdec76e,,['Striving Vines'],2015-07-15 11:26:19.690761,2,2014,2,winter,Karlshöhe,anderes,anderes,14:06:01,Afternoon
www.last.fm/event/3906527+Ten+Foot+Pole+European+Tour+2014,www.last.fm,Ten Foot Pole European Tour 2014,,3906527,http://www.last.fm/event/3906527+Ten+Foot+Pole+European+Tour+2014,2014-09-03 19:00:00+00:00,False,9104567,http://www.last.fm/venue/9104567+GOLDMARK%27s,GOLDMARK's,GOLDMARK's,Germany,Stuttgart,70173,Charlottenplatz 1,Charlottenplatz 1,48.775898,9.183053,,+49(0)711/23849000,http://www.goldmarks.de,878664389da4935b26851ad6a4178b2ca42e616e330f357df96b9b95361c6f21,,"['Ten Foot Pole', 'Antillectual']",,2,2014,9,autumn,Europaviertel,anderes,anderes,19:00:00,Evening
www.last.fm/event/3904310+Kraftklub+Klubtour+2014,www.last.fm,Kraftklub Klubtour 2014,,3904310,http://www.last.fm/event/3904310+Kraftklub+Klubtour+2014,2014-10-22 19:00:00+00:00,False,8893002,http://www.last.fm/venue/8893002+Wagenhallen,Wagenhallen,Wagenhallen,Germany,Stuttgart,70191,Innerer Nordbahnhof 1,Innerer Nordbahnhof 1,48.800405,9.186083,,+49-(0)711-2537012,http://www.wagenhallen.de,65471a0456ae6120c192809883714dc3cafd7233bfd5efebd8045b8947dc1121,,['Kraftklub'],,2,2014,10,autumn,Am Rosensteinpark,anderes,anderes,19:00:00,Evening
www.last.fm/event/660142+Blue+Man+Group+at+Apollo+Theater+on+4+June+2008,www.last.fm,Blue Man Group,,660142,http://www.last.fm/event/660142+Blue+Man+Group+at+Apollo+Theater+on+4+June+2008,2008-06-04 19:00:00+00:00,False,8810597,http://www.last.fm/venue/8810597+Apollo+Theater,Apollo Theater,Apollo Theater,Germany,Stuttgart,70567,Plieninger Str. 102,Plieninger Str. 102,48.723537,9.158919,,,,6942b46ff6dc962c0b97cd6dbd54e728bf62f016cc02b075975cf2ec9ce62e03,,['Blue Man Group'],2015-07-15 15:15:09.808903,2,2008,6,summer,Sternhäule,anderes,anderes,19:00:00,Evening
www.last.fm/event/3811682+Trash+Candy+at+Universum+on+7+May+2014,www.last.fm,Trash Candy,,3811682,http://www.last.fm/event/3811682+Trash+Candy+at+Universum+on+7+May+2014,2014-05-07 10:12:01+00:00,False,8793825,http://www.last.fm/venue/8793825+Universum,Universum,Universum,Germany,Stuttgart,70173,Charlottenplatz 1,Charlottenplatz 1,48.775898,9.183053,,,http://www.universum-stuttgart.de,da91e135ab9e14a581f4e715e89323038b3119b8ec46dba3691bff8757d127ed,,"['Trash Candy', 'MxPx', 'Bodyjar', 'Kristopher Roe']",2015-07-15 09:36:18.639586,2,2014,5,spring,Europaviertel,anderes,anderes,10:12:01,Morning
www.last.fm/event/3942403+Driving+Mrs.+Satan+at+Merlin+on+27+August+2014,www.last.fm,Driving Mrs. Satan,,3942403,http://www.last.fm/event/3942403+Driving+Mrs.+Satan+at+Merlin+on+27+August+2014,2014-08-27 21:00:00+00:00,False,8793360,http://www.last.fm/venue/8793360+Merlin,Merlin,Merlin,Germany,Stuttgart,70178,Augustenstraße 72,Augustenstraße 72,48.770077,9.161689,,+49-(0)711-618549,http://www.merlin-kultur.de,955b29063b5ef5efc6485c319202c8b1129e0163a293ce513739b643583d9a25,,['Driving Mrs. Satan'],2015-07-15 11:26:38.441291,2,2014,8,summer,Karlshöhe,anderes,anderes,21:00:00,Evening
www.last.fm/event/3844617+Maeckes+at+Theaterhaus+on+7+May+2014,www.last.fm,Maeckes,"<div class=""bbcode"">Maeckes Gitarrenkonzerte 2014</div>",3844617,http://www.last.fm/event/3844617+Maeckes+at+Theaterhaus+on+7+May+2014,2014-05-07 14:52:01+00:00,False,8779778,http://www.last.fm/venue/8779778+Theaterhaus,Theaterhaus,Theaterhaus,Germany,Stuttgart,70469,Siemensstraße 11,Siemensstraße 11,48.81061,9.17915,,+49-(0)711-4020720,http://www.theaterhaus.com,956e4cc9007ee4e50ed8a6e7cbf8f7f5dc727fbad0a6e899408e39f6bef34b32,http://www.maeckes.de/tour-2014/index.html,['Maeckes'],2015-07-15 09:30:29.235272,2,2014,5,spring,Feuerbach-Ost,anderes,anderes,14:52:01,Afternoon
www.last.fm/event/3978238+Northcote+at+Keller+Klub+on+3+December+2014,www.last.fm,Northcote,"<div class=""bbcode""><a href=""https://www.facebook.com/events/1533188203579000/?fref=ts"" rel=""nofollow"">https://www.facebook.com/events/1533188203579000/?fref=ts</a></div>",3978238,http://www.last.fm/event/3978238+Northcote+at+Keller+Klub+on+3+December+2014,2014-12-03 19:00:00+00:00,False,8817135,http://www.last.fm/venue/8817135+Keller+Klub,Keller Klub,Keller Klub,Germany,Stuttgart,70173,Rotebühlplatz 4,Rotebühlplatz 4,48.774321,9.173841,,+49 (0)711 7223783,http://www.kellerklub.com/,4c29ee23e9e1f6964548a8e0ed4351b780e24eae0bce61aebde93e94b18392a1,,['Northcote'],,2,2014,12,winter,Europaviertel,anderes,anderes,19:00:00,Evening
www.last.fm/event/3134120+Impericon+Progression+Tour+2012,www.last.fm,Impericon Progression Tour 2012,"<div class=""bbcode"">Das Line Up dieses Jahr:<br /><br /><a href=""http://www.last.fm/music/Heaven+Shall+Burn"" class=""bbcode_artist"">Heaven Shall Burn</a><br /><a href=""http://www.last.fm/music/Unearth"" class=""bbcode_artist"">Unearth</a><br /><a href=""http://www.last.fm/music/Neaera"" class=""bbcode_artist"">Neaera</a><br /><a href=""http://www.last.fm/music/Suffokate"" class=""bbcode_artist"">Suffokate</a> als Ersatz für Rise To Remain!<br /><br />Tickets gibt es hier:<br /><a href=""http://www.impericon.com/de/progression.html"" rel=""nofollow"">http://www.impericon.com/de/progression.html</a></div>",3134120,http://www.last.fm/event/3134120+Impericon+Progression+Tour+2012,2012-03-28 16:47:01+00:00,False,8787420,http://www.last.fm/venue/8787420+LKA-Longhorn,LKA-Longhorn,LKA-Longhorn,Germany,Stuttgart,70327,Heiligenwiesen 6,Heiligenwiesen 6,48.767324,9.251996,,+49 711 4098290,http://www.lka-longhorn.de/,312a0aefe053fe5208bbad6f9a8aa90d25da11e96a58427f52404cc8e6f3f37b,http://www.progressiontour.com/,"['Heaven Shall Burn', 'Unearth', 'Neaera', 'Suffokate', 'Necrotted']",2015-07-15 00:31:19.309344,2,2012,3,spring,Other,anderes,anderes,16:47:01,Afternoon
www.last.fm/event/3137328+Dead+Swans+at+Jugendhaus+West+on+25+January+2012,www.last.fm,Dead Swans,"<div class=""bbcode"">TICKETS: <br />Hier gehts zum Online-VVK:<br /><a href=""http://www.reservix.de/off/login_check.php?id=c6ec16e8cf3cd5077514ebef590a1f763d4616b372ef8900411779bf6bedf213&amp;vID=6272"" rel=""nofollow"">http://www.reservix.de/off/login_check.php?id=c6ec16e8cf3cd5077514ebef590a1f763d4616b372ef8900411779bf6bedf213&amp;vID=6272</a><br />oder an allen bekannten VVK-Stelen</div>",3137328,http://www.last.fm/event/3137328+Dead+Swans+at+Jugendhaus+West+on+25+January+2012,2012-01-25 20:00:00+00:00,False,8812917,http://www.last.fm/venue/8812917+Jugendhaus+West,Jugendhaus West,Jugendhaus West,Germany,Stuttgart,70193,Bebelstraße 26,Bebelstraße 26,48.775085,9.154581,,+49-(0)711-630821,http://www.jugendhaus.net/west/start/,ebe3c81ce133ece826ab4fab41a4d69010c88271df5ac1749da3459f1a48bf0f,,"['Dead Swans', 'Horror Show', 'Up River']",2015-07-15 12:00:55.817813,2,2012,1,winter,Kräherwald,anderes,anderes,20:00:00,Evening
www.last.fm/event/3211735+Feist+at+Freilichtb%C3%BChne+Killesberg+on+22+August+2012,www.last.fm,Feist,,3211735,http://www.last.fm/event/3211735+Feist+at+Freilichtb%C3%BChne+Killesberg+on+22+August+2012,2012-08-22 15:14:01+00:00,False,8911019,http://www.last.fm/venue/8911019+Freilichtb%C3%BChne+Killesberg,Freilichtbühne Killesberg,Freilichtbühne Killesberg,Germany,Stuttgart,70192,Am Kochenhof 16,Am Kochenhof 16,48.807222,9.171944,,,http://www.freilichtbuehne-stuttgart.de,88519df8181de69ed9e599815c5b3f8f21f06c9f1a1d9416b0cbeccedb9d5ba8,,"['Feist', 'The Hidden Cameras']",2015-07-15 12:06:55.965834,2,2012,8,summer,Other,anderes,anderes,15:14:01,Afternoon
www.last.fm/event/3319811+%C3%9Atid%C3%BAr+at+Caf%C3%A9+Galao+on+4+July+2012,www.last.fm,Útidúr,,3319811,http://www.last.fm/event/3319811+%C3%9Atid%C3%BAr+at+Caf%C3%A9+Galao+on+4+July+2012,2012-07-04 20:30:00+00:00,False,9067304,http://www.last.fm/venue/9067304+Caf%C3%A9+Galao,Café Galao,Café Galao,Germany,Stuttgart,70178,Tübinger Straße 90,Tübinger Straße 90,48.765214,9.168722,,0711/41000140,http://www.galao-stuttgart.de/,ea9ac95cfabc1d6eb87ecf236f027bc5eff5f09f0cdf1a3a41b8f76eecdec76e,,['Útidúr'],,2,2012,7,summer,Karlshöhe,anderes,anderes,20:30:00,Evening
